999999	999999	999999	156.8037184	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	488.2373704	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	567.43556	999999	999999	999999	999999	999999	999999	253.3705841	999999	507.9594926
437.3793916	999999	999999	999999	999999	999999	595.1510941	416.2660333	364.544149	999999	999999	999999	999999	999999	577.1837198	999999	999999	541.0961578	999999	999999	999999	999999	338.1301956	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999
999999	999999	999999	999999	309.1910649	440.4898131	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	456.9191092	999999	999999	999999	999999	999999	999999	999999	999999	999999	530.1591971	999999	999999	999999	999999	999999	999999	317.8842909
999999	524.9385901	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	504.7125519	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	302.3998202	999999	999999	999999	999999	999999	999999	999999	340.1172176	999999	999999	385.6376415	999999	999999	999999	228.2198922	999999
313.6952012	999999	999999	411.5479484	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	733.7123882	999999	999999	999999	999999	517.9625564	999999	567.43556	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	350.6708172
999999	477.2548058	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	550.5182535	999999	999999	999999	999999	152.3656503	999999	999999	999999	999999	999999	340.1172176	999999	999999	999999	999999	999999	999999	999999	999999	506.3233905	999999
999999	999999	999999	999999	498.5561007	450.1330491	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	268.8877236	999999	999999	999999	999999	999999	530.1591971	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999
999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	364.531195	283.3382272	136.6867473	999999	999999	999999	999999	999999	999999	461.5916746	999999	999999	999999	220.1735841	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999
999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	552.232405	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	439.0067506	999999	999999	999999	999999	999999	999999	385.6376415	999999	999999	999999	999999	999999	999999	999999	999999	360.6947668	999999
999999	999999	999999	999999	999999	999999	390.4123511	999999	421.3981435	312.0409326	406.7715392	999999	999999	999999	216.1296996	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999
999999	999999	344.3123946	999999	999999	999999	410.0771006	999999	999999	473.9878723	999999	999999	999999	999999	999999	999999	999999	439.3558732	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999
999999	999999	999999	304.230043	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	661.1780846	999999	999999	999999	999999	999999	999999	253.3705841	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999
999999	464.0281225	999999	999999	514.8869922	999999	999999	999999	999999	999999	999999	999999	999999	281.6070704	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	532.7056879	514.5179749	999999	999999	999999	999999	999999	228.2198922	999999	506.3233905	999999	999999	360.6947668	999999	999999	999999	999999	999999
465.2332765	999999	999999	407.1607003	591.8393186	574.9925199	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	507.9594926	999999	317.8842909	999999	350.6708172	999999	999999	999999	999999	999999	999999	999999	999999	999999
